"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","27982","should connect to gateway and then fail after reconnection attempts after gateway is offline","Continuum Unavailable Tests","Sun Jan 18 04:40:57 UTC 2026","passed","Sun Jan 18 04:41:24 UTC 2026","","","",""
"","97","should allow connection with session id","Continuum Client Tests","Sun Jan 18 04:40:41 UTC 2026","passed","Sun Jan 18 04:40:41 UTC 2026","","","",""
"","32","testMonoIntegerNull()","","Sun Jan 18 04:36:44 UTC 2026","passed","Sun Jan 18 04:36:44 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testMonoIntegerNull"
"","22","testSchemaFactory()","","Sun Jan 18 04:37:09 UTC 2026","passed","Sun Jan 18 04:37:09 UTC 2026","","org.mindignited.continuum.idl.internal.TestSchemaFactory","org.mindignited.continuum.idl.internal.TestSchemaFactory","testSchemaFactory"
"","18","should fail when too few arguments are provided to combine","Publish Mechanism","Sun Jan 18 04:40:41 UTC 2026","passed","Sun Jan 18 04:40:41 UTC 2026","Argument count mismatch","Error propagation","",""
"","56","should return missing method error","Continuum RPC Tests","Sun Jan 18 04:40:43 UTC 2026","passed","Sun Jan 18 04:40:44 UTC 2026","","","",""
"","53","testCreateFindRemove()","","Sun Jan 18 04:36:49 UTC 2026","passed","Sun Jan 18 04:36:49 UTC 2026","","org.mindignited.continuum.internal.core.api.TestSessionManager","org.mindignited.continuum.internal.core.api.TestSessionManager","testCreateFindRemove"
"","3","testMonoStringNull()","","Sun Jan 18 04:36:49 UTC 2026","passed","Sun Jan 18 04:36:49 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testMonoStringNull"
"","1","testEventStreamWriteWithoutKey()","","Sun Jan 18 04:36:49 UTC 2026","passed","Sun Jan 18 04:36:49 UTC 2026","","org.mindignited.continuum.internal.core.api.event.EventStreamServiceTest","org.mindignited.continuum.internal.core.api.event.EventStreamServiceTest","testEventStreamWriteWithoutKey"
"","10","testUnknownFailure()","","Sun Jan 18 04:36:49 UTC 2026","passed","Sun Jan 18 04:36:49 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testUnknownFailure"
"","62","should connect with disableStickySession and hard disconnect and reconnect","Disable Sticky Session Tests","Sun Jan 18 04:40:42 UTC 2026","passed","Sun Jan 18 04:40:42 UTC 2026","","","",""
"","6","testMonoEmptyString()","","Sun Jan 18 04:36:44 UTC 2026","passed","Sun Jan 18 04:36:44 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testMonoEmptyString"
"","28","should execute method with string parameter","Continuum RPC Tests","Sun Jan 18 04:40:43 UTC 2026","passed","Sun Jan 18 04:40:43 UTC 2026","","","",""
"","63","should invoke greet with scope synchronously","Publish Mechanism","Sun Jan 18 04:40:41 UTC 2026","passed","Sun Jan 18 04:40:41 UTC 2026","","Non-async methods with scope","",""
"","33","should inject context with tenant1 realm","Context Injection","Sun Jan 18 04:40:41 UTC 2026","passed","Sun Jan 18 04:40:41 UTC 2026","","Context injection tests","",""
"","20","should propagate synchronous error with scope","Publish Mechanism","Sun Jan 18 04:40:41 UTC 2026","passed","Sun Jan 18 04:40:41 UTC 2026","Non-async errors with scope","Error propagation","",""
"","80","should distinguish between methods with different names (with scope)","Publish Mechanism","Sun Jan 18 04:40:41 UTC 2026","passed","Sun Jan 18 04:40:41 UTC 2026","","Method parsing and conflict avoidance","",""
"","37","should invoke fetchData with scope asynchronously","Publish Mechanism","Sun Jan 18 04:40:41 UTC 2026","passed","Sun Jan 18 04:40:41 UTC 2026","","Async methods with scope","",""
"","6","testMultipleRequests()","","Sun Jan 18 04:36:49 UTC 2026","passed","Sun Jan 18 04:36:49 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testMultipleRequests"
"","10","should return missing service error","Continuum RPC Tests","Sun Jan 18 04:40:44 UTC 2026","passed","Sun Jan 18 04:40:44 UTC 2026","","","",""
"","93","should propagate interceptor error","Context Injection","Sun Jan 18 04:40:41 UTC 2026","passed","Sun Jan 18 04:40:41 UTC 2026","","Context injection tests","",""
"","5","testSendAndReceiveCollection()","","Sun Jan 18 04:36:49 UTC 2026","passed","Sun Jan 18 04:36:49 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testSendAndReceiveCollection"
"","30","should invoke combine with multiple args synchronously","Publish Mechanism","Sun Jan 18 04:40:41 UTC 2026","passed","Sun Jan 18 04:40:41 UTC 2026","","Non-async methods without scope","",""
"","10","testPutMapOfSimpleObjects()","","Sun Jan 18 04:36:49 UTC 2026","passed","Sun Jan 18 04:36:49 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testPutMapOfSimpleObjects"
"","107","should inject context with default realm","Context Injection","Sun Jan 18 04:40:41 UTC 2026","passed","Sun Jan 18 04:40:41 UTC 2026","","Context injection tests","",""
"","16","should process list of complex objects with scope","Publish Mechanism","Sun Jan 18 04:40:41 UTC 2026","passed","Sun Jan 18 04:40:42 UTC 2026","Complex object handling","Error propagation","",""
"","32","should invoke multiArgs with scope asynchronously","Publish Mechanism","Sun Jan 18 04:40:41 UTC 2026","passed","Sun Jan 18 04:40:41 UTC 2026","","Async methods with scope","",""
"","22","testMonoWithVoidFromNull()","","Sun Jan 18 04:36:44 UTC 2026","passed","Sun Jan 18 04:36:44 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testMonoWithVoidFromNull"
"","3","testLastArgParticipant()","","Sun Jan 18 04:36:49 UTC 2026","passed","Sun Jan 18 04:36:49 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testLastArgParticipant"
"","10293","testSingleProducerMultiConsumer()","","Sun Jan 18 04:37:15 UTC 2026","passed","Sun Jan 18 04:37:25 UTC 2026","","org.mindignited.util.TestFluxFactory","org.mindignited.util.TestFluxFactory","testSingleProducerMultiConsumer"
"","39","should handle async context injection","Context Injection","Sun Jan 18 04:40:41 UTC 2026","passed","Sun Jan 18 04:40:41 UTC 2026","","Context injection tests","",""
"","7","testSendTokenBuffer()","","Sun Jan 18 04:36:49 UTC 2026","passed","Sun Jan 18 04:36:49 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testSendTokenBuffer"
"","2035","testSimple()","","Sun Jan 18 04:36:55 UTC 2026","passed","Sun Jan 18 04:36:57 UTC 2026","","org.mindignited.continuum.grind.internal.api.TestJobService","org.mindignited.continuum.grind.internal.api.TestJobService","testSimple"
"","5","testSendTwoArgsReturnOne()","","Sun Jan 18 04:36:49 UTC 2026","passed","Sun Jan 18 04:36:49 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testSendTwoArgsReturnOne"
"","1","testReverseCopySmall()","","Sun Jan 18 04:37:15 UTC 2026","passed","Sun Jan 18 04:37:15 UTC 2026","","org.mindignited.util.FileUtilTests","org.mindignited.util.FileUtilTests","testReverseCopySmall"
"","44","should invoke multiArgs with multiple args asynchronously","Publish Mechanism","Sun Jan 18 04:40:41 UTC 2026","passed","Sun Jan 18 04:40:41 UTC 2026","","Async methods without scope","",""
"","10","testAutowireCollection()","","Sun Jan 18 04:36:55 UTC 2026","passed","Sun Jan 18 04:36:55 UTC 2026","","org.mindignited.continuum.grind.internal.api.TestJobService","org.mindignited.continuum.grind.internal.api.TestJobService","testAutowireCollection"
"","52","should allow continuum CLI to connect but not send any data","Continuum Client Tests","Sun Jan 18 04:40:41 UTC 2026","passed","Sun Jan 18 04:40:41 UTC 2026","","","",""
"","2","testMonoWithVoidFromEmpty()","","Sun Jan 18 04:36:49 UTC 2026","passed","Sun Jan 18 04:36:49 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testMonoWithVoidFromEmpty"
"","18","testPutNestedGenerics()","","Sun Jan 18 04:36:49 UTC 2026","passed","Sun Jan 18 04:36:49 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testPutNestedGenerics"
"","33","should propagate synchronous error","Publish Mechanism","Sun Jan 18 04:40:41 UTC 2026","passed","Sun Jan 18 04:40:41 UTC 2026","Non-async errors without scope","Error propagation","",""
"","22","testMissingRemoteMethodFailure()","","Sun Jan 18 04:36:49 UTC 2026","passed","Sun Jan 18 04:36:49 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testMissingRemoteMethodFailure"
"","3","testMonoStringLiterallyNull()","","Sun Jan 18 04:36:49 UTC 2026","passed","Sun Jan 18 04:36:49 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testMonoStringLiterallyNull"
"","4018","testInfiniteFlux()","","Sun Jan 18 04:36:44 UTC 2026","passed","Sun Jan 18 04:36:49 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testInfiniteFlux"
"","15","should propagate asynchronous error with scope","Publish Mechanism","Sun Jan 18 04:40:41 UTC 2026","passed","Sun Jan 18 04:40:41 UTC 2026","Async errors with scope","Error propagation","",""
"","20","should process complex object without scope","Publish Mechanism","Sun Jan 18 04:40:41 UTC 2026","passed","Sun Jan 18 04:40:41 UTC 2026","Complex object handling","Error propagation","",""
"","12","testMiddleArgParticipant()","","Sun Jan 18 04:36:49 UTC 2026","passed","Sun Jan 18 04:36:49 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testMiddleArgParticipant"
"","61","testReverseCopyMedium()","","Sun Jan 18 04:37:14 UTC 2026","passed","Sun Jan 18 04:37:14 UTC 2026","","org.mindignited.util.FileUtilTests","org.mindignited.util.FileUtilTests","testReverseCopyMedium"
"","14041","should fail fast on connection attempt","Continuum Unavailable Tests","Sun Jan 18 04:40:42 UTC 2026","passed","Sun Jan 18 04:40:57 UTC 2026","","","",""
"","84","should distinguish between methods with different names (no scope)","Publish Mechanism","Sun Jan 18 04:40:41 UTC 2026","passed","Sun Jan 18 04:40:41 UTC 2026","","Method parsing and conflict avoidance","",""
"","28679","should handle gateway restart with disableStickySession and reconnect","Disable Sticky Session Gateway Restart Reconnection Tests","Sun Jan 18 04:40:50 UTC 2026","passed","Sun Jan 18 04:41:18 UTC 2026","","","",""
"","4","testMonoWithValue()","","Sun Jan 18 04:36:49 UTC 2026","passed","Sun Jan 18 04:36:49 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testMonoWithValue"
"","123","testVertxFutureNullString()","","Sun Jan 18 04:36:49 UTC 2026","passed","Sun Jan 18 04:36:49 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testVertxFutureNullString"
"","6","testLimitedFlux()","","Sun Jan 18 04:36:49 UTC 2026","passed","Sun Jan 18 04:36:49 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testLimitedFlux"
"","37","should propagate asynchronous error","Publish Mechanism","Sun Jan 18 04:40:41 UTC 2026","passed","Sun Jan 18 04:40:41 UTC 2026","Async errors without scope","Error propagation","",""
"","6","testNestedArrays()","","Sun Jan 18 04:36:49 UTC 2026","passed","Sun Jan 18 04:36:49 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testNestedArrays"
