"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","851","testRpcCompletableFutureString()","","Thu Jan 08 06:14:17 UTC 2026","failed","Thu Jan 08 06:14:18 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testRpcCompletableFutureString"
"","26","testMonoWithVoidFromNull()","","Thu Jan 08 06:14:18 UTC 2026","failed","Thu Jan 08 06:14:18 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testMonoWithVoidFromNull"
"","13","testPutMapOfSimpleObjects()","","Thu Jan 08 06:14:19 UTC 2026","failed","Thu Jan 08 06:14:19 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testPutMapOfSimpleObjects"
"","8","testNestedArrays()","","Thu Jan 08 06:14:19 UTC 2026","failed","Thu Jan 08 06:14:19 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testNestedArrays"
"","10","testMissingServiceFailure()","","Thu Jan 08 06:14:19 UTC 2026","passed","Thu Jan 08 06:14:19 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testMissingServiceFailure"
"","52","should invoke greet with scope synchronously","Publish Mechanism","Thu Jan 08 06:15:03 UTC 2026","passed","Thu Jan 08 06:15:03 UTC 2026","","Non-async methods with scope","",""
"","7","testMultipleRequests()","","Thu Jan 08 06:14:19 UTC 2026","failed","Thu Jan 08 06:14:19 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testMultipleRequests"
"","32","should handle async context injection","Context Injection","Thu Jan 08 06:15:03 UTC 2026","passed","Thu Jan 08 06:15:03 UTC 2026","","Context injection tests","",""
"","37","should allow continuum CLI to connect but not send any data","Continuum Client Tests","Thu Jan 08 06:15:03 UTC 2026","passed","Thu Jan 08 06:15:03 UTC 2026","","","",""
"","108","should inject context with default realm","Context Injection","Thu Jan 08 06:15:03 UTC 2026","passed","Thu Jan 08 06:15:03 UTC 2026","","Context injection tests","",""
"","16","testPutNestedGenerics()","","Thu Jan 08 06:14:19 UTC 2026","failed","Thu Jan 08 06:14:19 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testPutNestedGenerics"
"","6","testLastArgParticipant()","","Thu Jan 08 06:14:19 UTC 2026","failed","Thu Jan 08 06:14:19 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testLastArgParticipant"
"","4","testRawCRI2()","","Thu Jan 08 06:14:10 UTC 2026","passed","Thu Jan 08 06:14:10 UTC 2026","","org.mindignited.continuum.internal.core.api.CRITests","org.mindignited.continuum.internal.core.api.CRITests","testRawCRI2"
"","41","should invoke combine with multiple args synchronously","Publish Mechanism","Thu Jan 08 06:15:03 UTC 2026","passed","Thu Jan 08 06:15:03 UTC 2026","","Non-async methods without scope","",""
"","21","should propagate asynchronous error","Publish Mechanism","Thu Jan 08 06:15:03 UTC 2026","passed","Thu Jan 08 06:15:03 UTC 2026","Async errors without scope","Error propagation","",""
"","32","should propagate synchronous error","Publish Mechanism","Thu Jan 08 06:15:03 UTC 2026","passed","Thu Jan 08 06:15:03 UTC 2026","Non-async errors without scope","Error propagation","",""
