"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","17","should return missing service error","Continuum RPC Tests","Tue Jan 13 03:12:32 UTC 2026","passed","Tue Jan 13 03:12:32 UTC 2026","","","",""
"","1217","testException()","","Tue Jan 13 03:08:42 UTC 2026","passed","Tue Jan 13 03:08:43 UTC 2026","","org.mindignited.continuum.grind.internal.api.TestJobService","org.mindignited.continuum.grind.internal.api.TestJobService","testException"
"","89","should allow connection with session id","Continuum Client Tests","Tue Jan 13 03:12:30 UTC 2026","passed","Tue Jan 13 03:12:30 UTC 2026","","","",""
"","14055","should fail fast on connection attempt","Continuum Unavailable Tests","Tue Jan 13 03:12:31 UTC 2026","passed","Tue Jan 13 03:12:45 UTC 2026","","","",""
"","23265","should handle gateway restart with disableStickySession and reconnect","Disable Sticky Session Gateway Restart Reconnection Tests","Tue Jan 13 03:12:37 UTC 2026","passed","Tue Jan 13 03:13:00 UTC 2026","","","",""
"","9","testReceiveCollection()","","Tue Jan 13 03:08:08 UTC 2026","passed","Tue Jan 13 03:08:08 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testReceiveCollection"
"","8","testLastArgParticipant()","","Tue Jan 13 03:08:08 UTC 2026","passed","Tue Jan 13 03:08:08 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testLastArgParticipant"
"","189","should connect and disconnect","Continuum Client Tests","Tue Jan 13 03:12:29 UTC 2026","passed","Tue Jan 13 03:12:29 UTC 2026","","","",""
"","12","testMissingServiceFailure()","","Tue Jan 13 03:08:08 UTC 2026","passed","Tue Jan 13 03:08:08 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testMissingServiceFailure"
"","29","should propagate synchronous error with scope","Publish Mechanism","Tue Jan 13 03:12:30 UTC 2026","passed","Tue Jan 13 03:12:30 UTC 2026","Non-async errors with scope","Error propagation","",""
"","24","should execute method with string parameter","Continuum RPC Tests","Tue Jan 13 03:12:32 UTC 2026","passed","Tue Jan 13 03:12:32 UTC 2026","","","",""
"","34","send RPC call with disableStickySession","Disable Sticky Session Tests","Tue Jan 13 03:12:31 UTC 2026","passed","Tue Jan 13 03:12:31 UTC 2026","","","",""
"","13","testAutowireCollection()","","Tue Jan 13 03:08:43 UTC 2026","passed","Tue Jan 13 03:08:43 UTC 2026","","org.mindignited.continuum.grind.internal.api.TestJobService","org.mindignited.continuum.grind.internal.api.TestJobService","testAutowireCollection"
"","1","testEventStreamWriteWithoutKey()","","Tue Jan 13 03:08:08 UTC 2026","passed","Tue Jan 13 03:08:08 UTC 2026","","org.mindignited.continuum.internal.core.api.event.EventStreamServiceTest","org.mindignited.continuum.internal.core.api.event.EventStreamServiceTest","testEventStreamWriteWithoutKey"
"","59","testCreateFindRemove()","","Tue Jan 13 03:08:08 UTC 2026","passed","Tue Jan 13 03:08:08 UTC 2026","","org.mindignited.continuum.internal.core.api.TestSessionManager","org.mindignited.continuum.internal.core.api.TestSessionManager","testCreateFindRemove"
"","36","should invoke greet with scope synchronously","Publish Mechanism","Tue Jan 13 03:12:29 UTC 2026","passed","Tue Jan 13 03:12:29 UTC 2026","","Non-async methods with scope","",""
