"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22","testMonoIntegerNull()","","Tue Jan 20 06:09:06 UTC 2026","passed","Tue Jan 20 06:09:06 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testMonoIntegerNull"
"","8","testPutMapOfSimpleObjects()","","Tue Jan 20 06:09:11 UTC 2026","passed","Tue Jan 20 06:09:11 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testPutMapOfSimpleObjects"
"","938","testRpcCompletableFutureString()","","Tue Jan 20 06:09:05 UTC 2026","passed","Tue Jan 20 06:09:06 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testRpcCompletableFutureString"
"","8","testMultipleRequests()","","Tue Jan 20 06:09:11 UTC 2026","passed","Tue Jan 20 06:09:11 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testMultipleRequests"
"","10278","testSingleProducerMultiConsumer()","","Tue Jan 20 06:10:00 UTC 2026","passed","Tue Jan 20 06:10:10 UTC 2026","","org.mindignited.util.TestFluxFactory","org.mindignited.util.TestFluxFactory","testSingleProducerMultiConsumer"
"","5","testSendAndReceiveCollection()","","Tue Jan 20 06:09:11 UTC 2026","passed","Tue Jan 20 06:09:11 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testSendAndReceiveCollection"
"","4027","testInfiniteFlux()","","Tue Jan 20 06:09:06 UTC 2026","passed","Tue Jan 20 06:09:10 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testInfiniteFlux"
"","1","testEventStreamWriteWithKey()","","Tue Jan 20 06:09:11 UTC 2026","passed","Tue Jan 20 06:09:11 UTC 2026","","org.mindignited.continuum.internal.core.api.event.EventStreamServiceTest","org.mindignited.continuum.internal.core.api.event.EventStreamServiceTest","testEventStreamWriteWithKey"
"","19","testMiddleArgParticipant()","","Tue Jan 20 06:09:10 UTC 2026","passed","Tue Jan 20 06:09:10 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testMiddleArgParticipant"
"","26","testMissingRemoteMethodFailure()","","Tue Jan 20 06:09:10 UTC 2026","passed","Tue Jan 20 06:09:10 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testMissingRemoteMethodFailure"
