"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22","testSchemaFactory()","","Sun Jan 18 23:57:25 UTC 2026","passed","Sun Jan 18 23:57:25 UTC 2026","","org.mindignited.continuum.idl.internal.TestSchemaFactory","org.mindignited.continuum.idl.internal.TestSchemaFactory","testSchemaFactory"
"","11","testSimpleObject()","","Sun Jan 18 23:56:38 UTC 2026","passed","Sun Jan 18 23:56:38 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testSimpleObject"
"","0","testEventStreamWriteWithKey()","","Sun Jan 18 23:56:38 UTC 2026","passed","Sun Jan 18 23:56:38 UTC 2026","","org.mindignited.continuum.internal.core.api.event.EventStreamServiceTest","org.mindignited.continuum.internal.core.api.event.EventStreamServiceTest","testEventStreamWriteWithKey"
"","25","testMissingRemoteMethodFailure()","","Sun Jan 18 23:56:38 UTC 2026","passed","Sun Jan 18 23:56:38 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testMissingRemoteMethodFailure"
"","53","testCreateFindRemove()","","Sun Jan 18 23:56:38 UTC 2026","passed","Sun Jan 18 23:56:38 UTC 2026","","org.mindignited.continuum.internal.core.api.TestSessionManager","org.mindignited.continuum.internal.core.api.TestSessionManager","testCreateFindRemove"
"","91","testPutListOfSimpleObjects()","","Sun Jan 18 23:56:38 UTC 2026","passed","Sun Jan 18 23:56:38 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testPutListOfSimpleObjects"
"","30","testMonoWithVoidFromNull()","","Sun Jan 18 23:56:34 UTC 2026","passed","Sun Jan 18 23:56:34 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testMonoWithVoidFromNull"
"","4","testFirstArgParticipant()","","Sun Jan 18 23:56:38 UTC 2026","passed","Sun Jan 18 23:56:38 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testFirstArgParticipant"
"","27","testRawCRI1()","","Sun Jan 18 23:56:25 UTC 2026","passed","Sun Jan 18 23:56:25 UTC 2026","","org.mindignited.continuum.internal.core.api.CRITests","org.mindignited.continuum.internal.core.api.CRITests","testRawCRI1"
"","11","testMultipleRequests()","","Sun Jan 18 23:56:38 UTC 2026","passed","Sun Jan 18 23:56:38 UTC 2026","","org.mindignited.continuum.internal.core.api.RpcTests","org.mindignited.continuum.internal.core.api.RpcTests","testMultipleRequests"
